backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,vote_average,vote_count
https://image.tmdb.org/t/p/w1280/508Ft4l33taZHHN0Ln4TW6XsLim.jpg,Blonde,en,Blonde,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",https://image.tmdb.org/t/p/w1280/jOgbnL5FB30pprEjZaY1E1iPtPM.jpg,movie,[18],145.116,2022-09-16,6.377,697
https://image.tmdb.org/t/p/w1280/sWvxBXNtCOaGdtpKNLiOqmwb10N.jpg,Spider-Man,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",https://image.tmdb.org/t/p/w1280/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,movie,"[14, 28]",89.282,2002-05-01,7.25,16358
https://image.tmdb.org/t/p/w1280/7AiIrnDMaOhPrw9elJ5NNjijTW4.jpg,The Infernal Machine,en,The Infernal Machine,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",https://image.tmdb.org/t/p/w1280/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,movie,"[53, 9648]",713.586,2022-09-23,6.879,120
https://image.tmdb.org/t/p/w1280/iQJ1gC2p6yn5wnBEklhPaEFJ3n1.jpg,Batman and Superman: Battle of the Super Sons,en,Batman and Superman: Battle of the Super Sons,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",https://image.tmdb.org/t/p/w1280/nBaVsNvUxIuvhPw3xTaAJIw8me4.jpg,movie,"[16, 28, 878]",477.628,2022-10-17,7.962,133
https://image.tmdb.org/t/p/w1280/hwUxHPkuUleJeoick4uZsrKDXxF.jpg,Lightyear,en,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,https://image.tmdb.org/t/p/w1280/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,movie,"[16, 28, 12, 10751, 878]",312.822,2022-06-15,7.204,2335
https://image.tmdb.org/t/p/w1280/A1bWhTFQKkhF1yhSKWosSyzn2Hp.jpg,Decision to Leave,ko,헤어질 결심,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",https://image.tmdb.org/t/p/w1280/vvdEFKmp9q5F4V3PhCj9FWUFPC2.jpg,movie,"[9648, 53, 80, 18, 10749]",125.653,2022-06-29,7.34,282
https://image.tmdb.org/t/p/w1280/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,Eternals,en,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",https://image.tmdb.org/t/p/w1280/lFByFSLV5WDJEv3KabbdAF959F2.jpg,movie,"[878, 28, 12]",250.932,2021-11-03,7.028,6479
https://image.tmdb.org/t/p/w1280/3WjbxaqYB4vAbdUfdr5vbglD2JZ.jpg,Titanic,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",https://image.tmdb.org/t/p/w1280/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,movie,"[18, 10749]",146.345,1997-11-18,7.877,21746
https://image.tmdb.org/t/p/w1280/j8XcXTYTE5bQYxifcYX6AC7fPea.jpg,Aqua Teen Forever: Plantasm,en,Aqua Teen Forever: Plantasm,"Everyone’s favorite rascals, the Aqua Teens, and everyone’s favorite perverted neighbor, Carl, split up then get back together to fight everyone’s favorite corporate overlord, Amazin, led by everyone’s favorite tech mogul, Nei and his trusty scientist sidekick, Elmer.",https://image.tmdb.org/t/p/w1280/dzMfgDxEOfFdw6WIaoC94CayYWL.jpg,movie,"[16, 35, 878]",28.434,2022-10-06,7.3,7
https://image.tmdb.org/t/p/w1280/aRka9neADW1M0Zf9lF8kW2jEgXe.jpg,Halloween,en,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",https://image.tmdb.org/t/p/w1280/qVpCaBcnjRzGL3nOPHi6Suy0sB6.jpg,movie,"[27, 53]",64.941,1978-10-24,7.572,4534
